id,nombre,apellidos,edad,salario,deudas,retencionFuente,cargo,correo,telefono
1597,Pamela,Mendoza Jara,22,10609417,False,8.24,Junior,319966724
1980,Laura,Sánchez López,33,14764553,False,5.46,Avanzado,304442897
710,Mónica,Jiménez Ruiz,37,14209920,True,7.71,Junior,318005074
503,Marisol,Castro Soto,34,7756781,False,3.8,Junior,336557553
803,Rafael,Sánchez López,46,8510899,False,8.18,Avanzado,304213606
1084,Gustavo,González Fernández,19,4169357,False,3.52,Arquitecto,331726846
1934,Rosa,Sánchez López,31,5160856,False,7.8,Desarrollador,336424584
23,Martín,Díaz Herrera,25,9536529,True,5.53,Desarrollador,336343003
883,Ruth,Díaz Herrera,37,3343079,True,9.69,Intermedio,325786277
1883,Selena,Araya Bravo,45,7608170,False,3.32,Arquitecto,309906353
1723,Julián,Herrera Navarro,22,4612571,False,4.45,Junior,304442897
37,Adrián,Valenzuela Ríos,42,3954413,False,7.74,Intermedio,325786277
815,Ximena,Molina Araya,47,9741531,False,3.57,Arquitecto,306623656
595,Elvira,Pérez González,42,14795184,True,1.92,Junior,308126436
933,Walter,Silva Rojas,25,8764855,False,2.32,Desarrollador,324399307
1311,Clara,Silva Rojas,44,7645533,True,0.78,Arquitecto,331156443
1664,Omar,Castro Soto,25,9588661,False,5.86,Intermedio,313093317
1252,Verónica,Molina Araya,35,8350337,False,1.65,Junior,312208163
1884,Linda,Ríos Rojas,42,10746547,False,0.69,Desarrollador,324399307
381,Roberto,Reyes Rivera,25,4949070,True,2.86,Desarrollador,317916910
1346,Iván,Paredes Jiménez,39,5696655,True,2.96,Arquitecto,324438547
703,Luciana,Soto Romero,45,5188341,False,5.68,Desarrollador,312408592
1885,Rosa María,Silva Rojas,43,11098960,False,2.47,Avanzado,309467299
926,Laura,Díaz Herrera,23,6246276,True,4.39,Junior,306623656
1796,Alberto,Mendoza Jara,18,12052533,False,1.41,Arquitecto,309906353
1378,Isis,Ríos Rojas,29,12411158,True,4.55,Desarrollador,323607712
1731,Felipe,Medina Ortega,41,3177206,True,7.04,Arquitecto,333552383
481,Claudia,Araya Bravo,36,9762900,False,5.43,Avanzado,336785801
1589,Roxana,Ruiz Espinosa,26,14339145,False,0.93,Intermedio,327466628
1208,Isabella,Espinosa Herrera,18,11724778,False,1.22,Arquitecto,311690843
84,Mariano,Jara Silva,18,10660388,True,3.54,Arquitecto,301480959
499,Julián,Vargas Molina,18,13435764,True,6.85,Junior,336343003
898,Marcos,Gallego Henao,45,7298094,False,5.3,Avanzado,314856563
1489,Valeria,Torres Morales,49,9365801,False,2.0,Desarrollador,328301572
985,Carlos,Espinosa Herrera,48,11729677,False,9.4,Desarrollador,318975656
187,Alejandra,Rodríguez Sánchez,46,7445343,False,4.0,Intermedio,313093317
1224,Claudia,López Fernández,24,4985730,False,1.35,Intermedio,336557553
1587,Clara,Pérez González,33,13278203,True,8.1,Junior,318975656
1175,Néstor,Campos Mendoza,45,11979567,True,0.2,Junior,312167897
243,Raquel,López Fernández,43,8929632,True,9.39,Desarrollador,307955912
264,Hugo,Jiménez Ruiz,30,5401891,True,4.79,Desarrollador,316125965
1288,Elsa,Jiménez Ruiz,50,5391152,True,5.15,Desarrollador,338907440
821,Diego,Vargas Torres,38,8828139,True,4.88,Avanzado,326251316
159,Camila,Silva Rojas,19,5654851,True,0.91,Arquitecto,308744506
1469,Tomás,Araya Bravo,42,7112909,False,2.86,Arquitecto,325752126
6,Dulce,Rojas Vargas,23,7387989,False,9.91,Avanzado,334428609
155,Mónica,Castro Soto,33,7947226,False,4.55,Arquitecto,339135269
1223,Silvia,Rodríguez Sánchez,38,13279964,True,3.55,Desarrollador,304213606
52,Sergio,Silva Rojas,19,4002363,False,9.2,Intermedio,331847489
1638,Linda,Torres Morales,22,6710372,False,0.35,Junior,306623656
872,María Elena,Ochoa Ospina,20,8912961,False,1.07,Intermedio,319047525
1242,Liliana,Morales Pérez,32,10967989,True,9.78,Junior,336343003
1634,René,Valenzuela Ríos,37,12429097,True,8.2,Intermedio,311055863
27,Isis,Gallego Henao,40,3992813,True,3.32,Desarrollador,331726846
1352,Gustavo,Acosta Aguilar,39,9096142,False,6.18,Desarrollador,327466628
941,Raúl,Mendoza Jara,21,14209065,False,8.56,Junior,318975656
1878,Juan Pablo,Torres Morales,49,3902462,True,4.78,Arquitecto,336557553
1791,Rogelio,Espinosa Herrera,50,8016755,True,7.67,Arquitecto,301165494
1249,Laura,Henao Carvajal,38,10676731,False,7.57,Junior,331726846
577,Sylvia,Cordero Acosta,27,13190248,True,9.85,Arquitecto,314856563
1215,Martín,Pérez González,43,5153240,True,1.12,Desarrollador,331847489
354,Paula,Valenzuela Ríos,30,7645701,False,1.36,Arquitecto,302250636
1141,Mariana,Jara Silva,43,13440925,False,5.03,Desarrollador,324438547
790,Daniela,Delgado Valenzuela,49,9036019,True,3.18,Avanzado,331156443
961,Santiago,Ochoa Ospina,44,7510338,True,8.22,Arquitecto,316628259
202,Juan Pablo,Herrera Navarro,34,6181259,False,6.03,Junior,309467299
491,Silvia,Rojas Vargas,47,6639966,True,7.85,Junior,311260842
945,Santiago,Ramirez Torres,40,10667071,True,7.79,Desarrollador,339497552
1467,Sebastián,Ruiz Espinosa,27,4346994,True,9.83,Avanzado,325786277
1192,Leonardo,Vargas Molina,32,5363094,True,6.33,Desarrollador,301480959
1147,Ricardo,Mendoza Jara,49,7163522,False,1.77,Arquitecto,339497552
938,Alberto,Jara Silva,42,7699930,False,4.8,Avanzado,308126436
744,Marina,Castro Soto,35,5188183,False,8.48,Intermedio,312208163
1767,Lorenzo,Ríos Rojas,46,13970881,True,7.86,Junior,336424584
704,Mariano,Delgado Valenzuela,42,13642453,True,0.72,Arquitecto,302250636
245,Cristian,Díaz Herrera,39,4004137,False,4.49,Desarrollador,309467299
1009,Eugenia,Campos Mendoza,49,3740675,False,0.63,Intermedio,303800669
327,Roberto,Mejis Yepez,48,8453686,False,4.07,Avanzado,308051136
1955,Joaquín,Campos Mendoza,29,9804098,True,8.56,Desarrollador,325079221
579,Gerardo,Mejis Yepez,50,14085517,False,5.6,Arquitecto,333552383
1243,Joaquín,Aguilar Delgado,18,6024705,False,2.1,Arquitecto,306623656
1571,Ricardo,Morales Pérez,37,13669600,False,2.99,Intermedio,306008925
82,Santiago,Torres Morales,21,5524517,False,1.49,Arquitecto,312208163
1637,Carolina,Molina Araya,40,4141235,False,2.01,Intermedio,315693329
603,Fabián,Jiménez Ruiz,42,5722529,False,3.36,Avanzado,339219329
825,Gabriela,Sánchez López,41,9814597,True,9.79,Junior,311260842
336,Ricardo,Medina Ortega,19,7977829,False,1.26,Avanzado,327860472
182,Javier,Acosta Aguilar,49,8178872,False,7.84,Junior,308045929
1513,Paola,Rojas Vargas,40,9379057,True,7.94,Intermedio,316048687
374,Ángel,Gallego Henao,18,4639936,False,2.16,Intermedio,324825733
1136,Juan,Reyes Rivera,28,11067118,True,9.28,Arquitecto,304442897
920,Emilio,Morales Pérez,21,11070486,True,7.24,Desarrollador,328491061
1876,Joaquín,Soto Romero,29,10469567,True,6.25,Intermedio,324790359
1354,José Luis,Jiménez Ruiz,26,6608056,True,2.92,Junior,306623656
1167,Raquel,Jara Silva,44,13193375,True,4.7,Arquitecto,327814237
1629,Olga,Acosta Aguilar,28,3465996,True,0.47,Junior,331156443
1543,Diana,Acosta Aguilar,39,8158259,True,2.13,Avanzado,315693329
381,Hernán,Pérez González,48,13851605,True,1.66,Avanzado,309470013
130,Esperanza,Campos Mendoza,40,4991787,True,5.82,Junior,304213606
72,Santiago,Espinosa Herrera,29,10639820,True,2.84,Desarrollador,301322584
1346,Lorenzo,Pérez González,22,9933183,False,9.52,Intermedio,335646315
1318,Cristian,González Fernández,27,5026399,False,8.5,Arquitecto,333657021
367,Héctor,Torres Morales,34,4023585,True,2.23,Junior,325752126
901,Ximena,Navarro Cordero,19,5938803,True,9.35,Junior,306623656
1681,Ernesto,López Martínez,29,4464520,False,1.84,Intermedio,316048687
750,Edgar,Díaz Herrera,28,4003873,True,2.4,Avanzado,333552383
1171,Miriam,Díaz Herrera,36,9414963,False,7.77,Intermedio,336371350
1322,Verónica,Silva Rojas,30,14346288,True,2.89,Junior,307928648
288,Alicia,Rojas Vargas,34,9422608,False,4.42,Arquitecto,331847489
127,Sylvia,Navarro Cordero,50,11876225,True,3.68,Intermedio,339497552
875,Walter,Ruiz Espinosa,20,5167679,True,9.52,Junior,306623656
1526,Eva,Aguilar Delgado,48,8890670,True,9.56,Junior,312698939
1772,Valeria,Díaz Herrera,35,12417501,True,6.74,Arquitecto,302969219
1389,Jesús,Hernandez Pulgarin,19,13254133,True,4.65,Arquitecto,316048687
708,Rocio,Delgado Valenzuela,19,10979024,True,1.89,Junior,308744506
1525,Joaquín,Gallego Henao,28,3061416,False,3.19,Junior,331156443
1500,Lorenzo,Pérez González,33,8709960,False,9.47,Avanzado,309906353
442,Nadia,Pérez González,40,11566656,True,0.17,Junior,335646315
704,Ximena,Navarro Cordero,47,4527023,False,6.53,Avanzado,311120866
1587,Sergio,Patiño Ceron,48,14829659,True,3.07,Desarrollador,326597842
415,José,Díaz Herrera,34,12920948,False,8.82,Avanzado,319047525
672,Marcos,Ramirez Torres,18,5787185,True,6.27,Intermedio,303800669
1789,Marcos,Acosta Aguilar,36,12479187,True,5.36,Desarrollador,332707078
676,Leonardo,Ríos Rojas,18,11627476,True,6.09,Desarrollador,308744506
360,Francisco,Mejia Tobon,47,8419457,False,6.16,Arquitecto,338990387
1656,Beatriz,Bravo Campos,36,9423047,False,6.28,Arquitecto,328301572
1572,Marcela,Vargas Molina,46,7433767,False,1.04,Arquitecto,324866538
1696,Natalia,Jiménez Ruiz,25,10637796,True,7.59,Arquitecto,318005074
1212,Walter,Jara Silva,47,5014873,True,9.69,Desarrollador,327814237
1446,Nacho,Ríos Rojas,26,11905333,True,3.06,Arquitecto,335473332
1681,Patricia,Mendoza Jara,30,11330884,False,8.76,Intermedio,307928648
644,Camila,Rodríguez Martínez,49,9238987,True,6.97,Desarrollador,308045929
506,Ricardo,González Fernández,24,10534297,True,9.33,Intermedio,334428609
870,Esther,Rodríguez Sánchez,25,14806426,False,4.14,Desarrollador,309906353
1421,Víctor,Ochoa Ospina,45,7147395,True,7.87,Arquitecto,305910821
1287,Ricardo,Castro Soto,30,3774234,False,4.37,Arquitecto,324937816
1672,Nicolás,Díaz Herrera,48,9183071,True,5.44,Arquitecto,304442897
595,Lucero,Molina Araya,18,11325142,False,4.34,Desarrollador,327466628
423,Diana,Valenzuela Ríos,24,6078392,True,8.85,Junior,329035787
587,Ramón,Valenzuela Ríos,23,6827722,False,8.2,Junior,309470013
1525,Miriam,Medina Ortega,25,4047831,True,4.16,Junior,316048687
993,Roxana,Paredes Jiménez,19,6142084,True,4.03,Desarrollador,316628259
169,Hugo,Soto Romero,39,12933896,False,7.98,Avanzado,314856563
824,Marina,Espinosa Herrera,36,4395213,False,0.3,Junior,306623656
1039,Tomás,Giraldo Pacheco,50,14640792,False,7.35,Junior,336371350
53,Joaquín,Ochoa Ospina,27,3445199,False,5.54,Avanzado,339135269
350,Mauricio,Ríos Rojas,40,8689830,True,3.34,Arquitecto,311260842
556,Sergio,Vargas Molina,46,6888133,True,0.81,Junior,302969219
1357,Inés,Rodríguez Sánchez,29,13414530,True,2.03,Arquitecto,334932009
512,Carlos,Rodríguez Sánchez,49,11021155,True,9.48,Junior,314856563
1188,José,Ruiz Espinosa,18,6393421,False,6.03,Junior,316125965
1617,Juan Pablo,Herrera Navarro,18,10323544,True,0.42,Arquitecto,336343003
28,Paola,Acosta Aguilar,41,5402190,False,2.97,Avanzado,316628259
1038,Julián,Pérez González,41,14631011,True,8.25,Desarrollador,313031560
1648,Sandra,López Martínez,27,14629935,True,9.05,Junior,308744506
1166,Lourdes,Ríos Rojas,45,10014906,True,1.77,Arquitecto,313794721
1790,Magdalena,Aguilar Delgado,43,9717224,False,9.03,Avanzado,325322980
1520,Adrián,Vargas Torres,29,8252212,True,5.66,Desarrollador,327880066
302,Patricia,Vargas Molina,49,12167243,True,1.94,Junior,325079221
23,Daniela,Rodríguez Sánchez,48,3059437,False,3.7,Avanzado,325786277
133,Diego,Torres Morales,43,8577328,False,4.15,Arquitecto,315693329
1125,Manuel,Vargas Torres,48,14345062,True,4.55,Arquitecto,316125965
780,Rosa María,Reyes Rivera,44,13651447,True,2.85,Arquitecto,327860472
19,Gerardo,Henao Carvajal,27,7988239,True,7.59,Avanzado,302250636
15,Marcos,Delgado Valenzuela,42,7308306,False,3.51,Intermedio,307928648
1708,Lourdes,Cordero Acosta,44,5541164,True,5.89,Arquitecto,316048687
126,Liliana,Aguilar Delgado,40,11720813,False,1.11,Intermedio,338907440
170,Lourdes,Pérez González,48,9894898,True,1.1,Junior,302969219
1711,Elena,Ramirez Torres,50,14933781,False,5.58,Arquitecto,312722281
1717,Francisco Javier,Campos Mendoza,43,9505709,True,9.82,Junior,326565440
1972,Patricia,Díaz Herrera,22,13748974,True,9.01,Desarrollador,304213606
1462,Hugo,Araya Bravo,30,9207463,True,0.92,Desarrollador,318005074
324,Gustavo,Paredes Jiménez,24,5776292,True,4.83,Avanzado,324438547
1782,Simón,Torres Morales,32,9646060,False,0.24,Avanzado,329035787
1780,Julián,Gallego Henao,23,6153108,False,3.58,Avanzado,324937816
447,Ramón,Cordero Acosta,46,10263982,False,8.12,Junior,311120866
338,Mariano,Gallego Henao,33,6206715,True,2.74,Junior,328491061
1770,Julio,Medina Ortega,41,10470859,True,9.68,Avanzado,312408592
72,Elena,Navarro Cordero,26,3299917,False,5.22,Desarrollador,339135269
1726,Verónica,Molina Araya,47,3517901,False,8.43,Arquitecto,333552383
1373,Juan Pablo,Castro Soto,45,11932684,False,4.6,Avanzado,306008925
1851,Samuel,Torres Morales,36,9639253,True,5.78,Intermedio,327466628
1604,Rogelio,Vargas Molina,47,7465448,True,9.69,Avanzado,324438547
174,Guillermo,Rodríguez Martínez,48,10787415,True,6.03,Avanzado,316125965
190,Ximena,Torres Morales,39,11701137,True,8.29,Arquitecto,329326917
284,Verónica,Navarro Cordero,32,10635762,True,6.85,Junior,312408592
102,Mariano,Jiménez Ruiz,30,8977370,True,9.6,Desarrollador,324825733
765,Miguel,Rojas Vargas,49,10003497,True,7.72,Junior,335646315
751,José Miguel,Valenzuela Ríos,20,14823847,False,2.16,Avanzado,316628259
1235,Adrián,Mejia Tobon,18,6797803,True,6.05,Desarrollador,325786277
1887,Rogelio,Díaz Herrera,22,11166401,True,7.58,Junior,309906353
843,Pedro,Henao Carvajal,39,5938202,False,9.83,Avanzado,334428609
1369,Luis,Molina Araya,48,4328493,False,0.5,Junior,318005074
1690,Clara,Ceron Restrepo,45,11797350,False,6.17,Avanzado,328301572
1280,Fernando,Espinosa Herrera,18,11384090,False,4.51,Arquitecto,309470013
138,Marisol,Valenzuela Ríos,48,5393453,False,9.79,Arquitecto,324825733
1949,Sergio,Molina Araya,19,11290914,True,3.83,Arquitecto,339135269
361,Victoria,Vargas Molina,47,9359095,False,6.62,Desarrollador,339135269
698,Luisa,Rojas Vargas,38,12625903,True,3.58,Avanzado,332416850
1948,Leonardo,Ceron Restrepo,23,9938838,False,7.49,Avanzado,312408592
231,Ángel,Ramirez Torres,35,12740886,False,8.22,Junior,327044559
507,Rocio,Silva Rojas,22,13251942,True,1.53,Avanzado,307955912
936,Roberto,Jara Silva,33,11349743,False,0.88,Avanzado,336557553
1305,Mauricio,Giraldo Pacheco,36,5119560,True,8.15,Avanzado,303800669
1402,Valentina,Vargas Molina,20,12122508,True,8.17,Avanzado,332707078
1537,Lucía,Vargas Molina,43,10876725,False,9.03,Avanzado,318975656
1511,Carla,Aguilar Delgado,23,3650649,False,8.91,Arquitecto,326565440
1163,Francisco,Rodríguez Sánchez,34,10508111,True,6.28,Intermedio,329035787
1763,Aurora,Mejis Yepez,44,3286747,True,3.92,Intermedio,326565440
1505,Javier,Navarro Cordero,42,6218334,False,0.25,Junior,335630349
473,Óscar,Ramirez Torres,23,14688682,True,2.67,Intermedio,339219329
802,Eduardo,González Fernández,47,4441215,True,0.1,Desarrollador,324399307
1523,Felipe,Acosta Aguilar,39,5295312,True,2.78,Avanzado,323103945
1600,Omar,Soto Romero,26,14445687,True,1.77,Desarrollador,301480959
314,Camila,Araya Bravo,46,13518317,False,3.32,Arquitecto,335473332
1109,Virginia,Medina Ortega,27,3768245,False,2.37,Avanzado,329326917
70,Felipe,Aguilar Delgado,22,4191464,True,1.32,Arquitecto,315693329
1701,Jorge,Torres Morales,45,12629855,True,8.79,Arquitecto,308126436
1495,Joaquín,Rojas Vargas,38,8580503,False,4.87,Intermedio,306586235
1603,Lorenzo,Medina Ortega,19,13557425,False,2.07,Desarrollador,308126436
1488,Iván,Díaz Herrera,23,13386590,False,9.26,Avanzado,318005074
274,Daniel,Pérez González,35,5208278,False,8.08,Arquitecto,327814237
1299,Yolanda,Navarro Cordero,29,6505647,True,6.5,Arquitecto,326565440
1815,Martha,Torres Morales,28,5630426,False,7.15,Intermedio,324790359
719,Natalia,Silva Rojas,37,11143727,True,6.01,Arquitecto,318975656
239,Raúl,Rojas Vargas,28,12083676,False,3.75,Intermedio,328491061
1684,Ricardo,Torres Morales,20,9885474,True,8.7,Intermedio,332416850
1688,Pilar,Acosta Aguilar,39,12607649,True,6.32,Junior,325917474
1134,Nicolás,González Fernández,44,4814089,False,9.69,Arquitecto,336371350
542,Lorena,Torres Morales,29,13801470,False,7.27,Junior,324438547
141,Alex,Gallego Henao,21,7325222,False,1.89,Junior,311055863
113,Magdalena,Campos Mendoza,34,10695977,False,4.02,Junior,332416850
1875,Valentina,Paredes Jiménez,23,10442181,False,4.63,Junior,329035787
984,Carmen,Araya Bravo,41,6494228,False,7.87,Intermedio,326597842
108,Julia,Araya Bravo,31,11666581,False,3.15,Junior,335630349
600,Daniela,Molina Araya,32,11113146,False,6.71,Desarrollador,304213606
1520,Nicolás,Navarro Cordero,33,14660173,False,5.42,Intermedio,313794721
22,Miriam,Bravo Campos,39,9512352,False,8.97,Intermedio,313031560
1954,Nacho,Rodríguez Martínez,32,7089096,False,2.13,Desarrollador,327860472
807,Héctor,Espinosa Herrera,28,5549415,False,6.93,Intermedio,339497552
114,Edgar,Rojas Vargas,23,14381954,False,5.79,Avanzado,324937816
1592,Gustavo,Rojas Vargas,29,13583495,True,9.25,Avanzado,333552383
319,Pilar,Campos Mendoza,20,10384915,False,5.61,Arquitecto,316048687
1681,Paula,Díaz Herrera,37,6313791,False,7.15,Junior,306586235
1375,Santiago,Acosta Aguilar,49,10306814,False,7.12,Avanzado,308744506
603,Selene,Vargas Molina,23,10464608,True,1.09,Intermedio,331781835
3,Beatriz,Rojas Vargas,28,10781798,True,0.54,Avanzado,338907440
974,Nacho,Torres Morales,39,13682446,False,7.64,Intermedio,308744506
999,Marta,Bravo Campos,22,5325062,True,3.61,Arquitecto,327880066
400,Verónica,Patiño Ceron,33,14046894,True,0.72,Arquitecto,338907440
506,Manuel,Silva Rojas,34,5664657,True,5.54,Avanzado,311260842
1213,Lourdes,Gallego Henao,18,9739359,False,3.62,Intermedio,316048687
1715,Pedro,Mendoza Jara,34,13744303,True,4.4,Junior,313031560
473,Julia,Araya Bravo,49,3476895,False,3.07,Junior,334428609
1792,Martha,Ochoa Ospina,28,9814402,True,1.53,Intermedio,326251316
252,Manuel,Acosta Aguilar,36,14609175,True,7.61,Junior,319966724
876,Iván,Patiño Ceron,50,13948321,False,9.29,Avanzado,308126436
866,Rosa,Díaz Herrera,45,10172178,False,7.69,Avanzado,312244732
1785,Martín,Morales Pérez,49,8826762,False,2.93,Avanzado,339497552
101,Gloria,Ramirez Torres,24,3076653,True,0.99,Arquitecto,301480959
1405,Selena,Ríos Rojas,41,9557545,False,2.63,Arquitecto,336424584
1836,Jesús,Paredes Romero,42,13010652,False,7.65,Avanzado,315226314
1238,Miguel,Jara Silva,25,3859859,True,0.54,Arquitecto,335326763
1792,Eduardo,Rojas Vargas,31,9903343,True,0.96,Junior,325752126
1009,Marisol,Vargas Molina,44,14600782,True,9.39,Avanzado,325752126
257,Yolanda,Rodríguez Martínez,21,8477446,True,1.97,Desarrollador,312408592
337,Gisela,Vargas Torres,25,14935482,False,1.46,Intermedio,336424584
1701,Ricardo,Torres Morales,37,3730623,True,6.93,Junior,318005074
842,Felipe,Navarro Cordero,41,11315177,False,6.03,Intermedio,336785801
1109,Lorena,Campos Mendoza,30,9013674,True,7.72,Arquitecto,306348747
458,Amparo,Aguilar Delgado,27,5741456,True,3.11,Arquitecto,335473332
1638,Lorena,Rojas Vargas,43,3237208,True,2.68,Avanzado,316048687
1490,Mateo,Díaz Herrera,46,8130120,False,6.99,Desarrollador,331781835
1777,José Miguel,Castro Soto,32,12517057,True,3.21,Desarrollador,316048687
1113,Joaquín,Rojas Vargas,34,5456259,True,8.49,Avanzado,312167897
958,Patricia,Torres Morales,23,4959032,False,3.61,Intermedio,308051136
311,Leonardo,Castro Soto,34,5082031,True,1.37,Desarrollador,335473332
1236,Aurora,González Fernández,20,11572263,False,7.85,Avanzado,308126436
1926,Eugenia,Pérez González,49,7525211,True,3.23,Junior,335326763
432,René,Sánchez López,31,10127677,True,8.29,Desarrollador,318005074
1576,Rafael,Díaz Herrera,38,3054662,False,6.86,Intermedio,332707078
1446,Manuel,Díaz Herrera,50,7064132,True,9.12,Arquitecto,312698939
450,Gabriela,Acosta Aguilar,50,3599187,False,7.56,Desarrollador,312698939
1850,María,Ríos Rojas,31,8575789,True,3.7,Avanzado,324399307
1034,Claudia,Henao Carvajal,22,5373373,False,8.08,Junior,336424584
1879,Jorge,Cordero Acosta,39,11793882,False,1.51,Junior,325786277
1060,Marina,Reyes Rivera,40,9370809,False,1.71,Arquitecto,331726846
1990,Juan,Gallego Henao,33,5342674,True,5.06,Intermedio,333657021
29,Iván,Rodríguez Sánchez,35,14168273,False,5.57,Avanzado,333657021
1664,Rosa,Campos Mendoza,26,14190987,True,2.93,Arquitecto,327044559
1493,Diego,Pérez González,41,13069980,False,2.05,Arquitecto,334932009
697,Gerardo,Díaz Herrera,29,5257475,False,7.0,Intermedio,312244732
1319,Jorge,Ceron Restrepo,28,11923084,False,5.44,Arquitecto,311690843
1225,Nancy,Silva Rojas,28,10286179,True,4.04,Arquitecto,307928648
609,Adriana,González Fernández,19,3147879,False,7.07,Arquitecto,333657021
1427,Amparo,Jiménez Ruiz,41,4487484,False,8.99,Avanzado,313031560
113,Gustavo,Araya Bravo,27,5434897,False,6.49,Arquitecto,335473332
273,Joaquín,Vargas Molina,23,3774653,False,8.35,Arquitecto,308051136
1663,Ramón,Rodríguez Sánchez,23,14270582,True,0.45,Avanzado,332416850
692,Ximena,Medina Ortega,18,14761368,False,6.79,Junior,339497552
1149,Luciana,Sánchez López,38,13203558,True,3.85,Arquitecto,324790359
101,Fernando,Espinosa Herrera,47,13690721,False,8.31,Avanzado,339497552
1878,César,Giraldo Pacheco,40,11026011,False,8.75,Avanzado,311055863
1319,Fabián,Campos Mendoza,44,8173774,True,8.86,Intermedio,306008925
838,Sergio,Bravo Campos,35,5273289,True,0.83,Junior,309470013
1789,Miguel,Valenzuela Ríos,43,11714097,True,2.81,Desarrollador,324937816
414,Gustavo,Torres Morales,36,3207070,True,3.44,Intermedio,323607712
1478,Ana,Valenzuela Ríos,24,11285164,True,7.26,Junior,335473332
1099,Federico,Jiménez Ruiz,43,11443624,True,5.53,Intermedio,338907440
960,Santiago,Rodríguez Martínez,45,10320341,False,4.6,Junior,331847489
1498,Sergio,Rodríguez Martínez,37,13305703,True,8.11,Avanzado,335473332
1233,Eva,Paredes Jiménez,22,5960776,False,4.62,Avanzado,309906353
790,Verónica,Delgado Valenzuela,26,3418859,True,5.24,Junior,307955912
1761,César,Vargas Molina,31,12926229,True,8.12,Avanzado,313093317
1566,Inés,Castro Soto,23,6982667,True,4.11,Arquitecto,306008925
31,Javier,Mendoza Jara,48,6668479,False,1.88,Arquitecto,333552383
443,Camilo,Vargas Torres,44,9985493,False,0.39,Avanzado,311260842
1334,Cristina,Mendoza Jara,28,8542801,True,5.34,Arquitecto,331781835
514,Guillermo,Araya Bravo,45,14995559,True,5.71,Intermedio,312167897
897,Diego,Morales Pérez,24,10210379,True,9.66,Junior,312722281
1916,María,Araya Bravo,39,6424806,True,6.96,Intermedio,311260842
1503,Sebastián,Pérez González,22,9334207,False,1.7,Arquitecto,334428609
1586,Esteban,Castro Soto,30,11026848,False,9.14,Avanzado,338990387
1707,Olga,Delgado Valenzuela,24,9097663,False,9.58,Intermedio,334932009
1689,Simón,Rodríguez Sánchez,30,10373619,False,3.05,Intermedio,336557553
392,Mateo,Reyes Rivera,30,8688752,True,5.77,Arquitecto,338907440
837,Emilio,Ramirez Torres,30,13385716,False,7.77,Junior,332416850
1838,Alberto,Paredes Romero,18,8110264,False,8.45,Intermedio,315693329
1272,Eduardo,Mendoza Jara,31,7966485,False,7.59,Desarrollador,339135269
550,Óscar,Ramirez Torres,34,4767061,False,4.57,Junior,311260842
780,Jorge,Mejis Yepez,48,5534435,False,7.66,Intermedio,327097099
1590,Yolanda,Navarro Cordero,33,8121898,False,0.64,Desarrollador,305910821
1830,Olga,Ramirez Torres,48,11296730,False,7.11,Desarrollador,324438547
1408,Jaime,Díaz Herrera,39,8363647,True,6.06,Avanzado,316048687
313,Regina,Morales Pérez,25,14007516,True,4.65,Desarrollador,313031560
1416,Raúl,Delgado Valenzuela,23,13103790,False,4.79,Desarrollador,327860472
205,Carlos,Ruiz Espinosa,32,7442694,False,1.8,Intermedio,338907440
332,Mariana,Vargas Torres,46,11010198,False,2.3,Intermedio,312167897
217,Lucía,Morales Pérez,35,14847122,False,4.84,Junior,339497552
1249,Teresa,Giraldo Pacheco,30,11724226,False,8.0,Intermedio,332707078
321,Emilio,Rodríguez Sánchez,38,3353238,False,3.9,Avanzado,306008925
567,Sara,Vargas Torres,27,6623778,False,6.89,Avanzado,306008925
448,Yolanda,Navarro Cordero,20,7771812,False,2.45,Intermedio,331847489
1486,Roxana,Araya Bravo,26,6043899,True,6.99,Arquitecto,318975656
452,Andrés,Pérez González,40,8878554,True,9.52,Desarrollador,301480959
1922,Isabel,Mejis Yepez,32,5163335,True,8.51,Intermedio,327860472
770,Olga,Henao Carvajal,41,12283800,False,4.86,Avanzado,319047525
1965,Miriam,Torres Morales,44,13450550,False,7.42,Desarrollador,333552383
928,Martha,Espinosa Herrera,49,3306951,True,8.57,Arquitecto,325752126
1334,Simón,Pérez González,48,9114656,False,2.13,Intermedio,306586235
1900,Emilio,Medina Ortega,45,13915667,True,5.75,Intermedio,301480959
1555,Diego,Rojas Vargas,36,5499097,False,6.78,Arquitecto,301322584
1459,Daniela,Cordero Acosta,25,11752493,False,0.16,Intermedio,301480959
98,Clara,Rojas Vargas,37,13955742,False,7.44,Junior,301322584
1613,Alex,Vargas Molina,46,6413639,True,1.77,Desarrollador,312722281
246,Irene,López Fernández,26,4380266,False,9.83,Arquitecto,327880066
1714,César,Aguilar Delgado,19,6366073,True,0.53,Desarrollador,331781835
679,Lourdes,Espinosa Herrera,29,6148199,True,8.19,Avanzado,323607712
1324,Alma,Reyes Rivera,50,3286075,False,4.57,Desarrollador,323103945
627,Aurora,Navarro Cordero,48,7524854,False,3.61,Desarrollador,308126436
420,Alberto,Rojas Vargas,45,12313936,False,8.54,Junior,335473332
878,Esperanza,Henao Carvajal,19,10646891,True,9.98,Arquitecto,323607712
611,Aurora,Ceron Restrepo,35,14948322,True,3.4,Avanzado,301165494
311,Yolanda,Bravo Campos,50,9988820,True,8.2,Avanzado,302250636
968,Walter,Vargas Molina,18,3028725,True,8.64,Avanzado,325917474
